at,userName,response,score,label
2023-05-18 10:24:59,Naufal Suhendar,"Akun Tokopedia saya tidak bisa di sambungkan dengan akun gojek saya. Saya sudah hubungi Tokopedia care beberapa kali tetapi masih saja eror tetap tidak bisa di sambungkan Saya kasih bintang 1 dulu,kalau sudah di perbaiki saya akan kasih bintang 5🙏🏻",1,Negatif
2023-05-18 10:17:00,Asep Love,"Tokopedia makin kesini makin parah,jasa aflikasi yg tinggi,biaya penanganan jg tinggi,casback tidak ada,ke penjual jg mencekik potongan sangat tinggi hampir 10%,kayaknya tokopedia mau gulung tikar nih,jadi sebelum gulung tikar nyari cuan sebanyak banyaknya,dari segi penjual,penjualan makin menurun walaupun harga di turunkan sampai yg termurah dan tokopeda menyuruh penjual untuk terus menurunkan harga semurah murahnya dengan fitur2 gak jelas seperti diskon toko dan sebagainya.",1,Negatif
2023-05-18 10:03:58,Ahmad Sobary,"Kenapa sih di tokped harus ada biaya layanan dan biaya jasa aplikasi,sedangkan ditoko sebelah tidak ada.dan akhirnya sedikit demi sedikit saya beralih ke toko sebelah.",2,Negatif
2023-05-18 09:50:58,Muhammad Naufal maileza,"pengiriman tokopedia terlalu lama apa lagi sicepat lama banget, pengiriman satu kota aja bisa 4 hari tolong di perbaiki layanan tokopedia kalau tidak mau kehilangan kepercayan pelanggannya,terimakasih",1,Negatif
2023-05-18 09:13:54,Arif Nugroho,kenapa harus ada biaya pelayanan aplikasi sampai 2x kena pada hal sudah pakai Tokopedia dan GO-PAY ( GO-JEK). harus nya diberi pelayanan baik bukan pelanggan selalu di beban kan dgn biaya ini itu,1,Negatif
2023-05-18 06:16:08,Ib Home,Maaf sekarang kepuasan saya belanja di tokopedia semakin berkurang . Berawal dari voucher gratis ongkir yang tidak bisa digabung dengan voucher lain. Lah sekarang biaya layanannya naik tapi kualitas menurun. Semakin yakin saya untuk tidak belanja di sini lagi. Bye bye tokopedia. Terima kasih sudah sempat menjadi marketplace andalan.,2,Negatif
2023-05-17 23:26:56,Marayuliana Faridin,"Sudah kurang tertarik belanja disini, sejak voucher gak bisa di gabung ditambah lagi sekarang banyak biaya tambahan ini itu, ya ujung ujungnya voucher nya cuma gratis ongkir aja itu juga kalo ongkirnya gak lebih besar dari nominal voucher. Sejak MERGER kok makin kesini jadi makin begini ya... Promo nya di ganti biaya tambahan ya.",3,Netral
2023-05-17 21:21:14,Simon Triono Sipahutar,"E-commerce terbaik di Indonesia menurut saya. Gak ribet, dan yang terpenting semua penjual di Tokopedia adalah penjual lokal. Artinya uang kita untuk kita dalam negeri sendiri. Gak kaya situs sebelah, uangnya dikirim ke negara lain. Keep up, ekonomi digital.",5,Positif
2023-05-17 17:57:17,Janda Rasa Gadis,Ribet bet bet ribet...susah buat cod nya...masih mudah lazada dan shopi..tolong bantu untuk metode pembayara di ganti dengan kata (COD/BAYAR DI TEMPAT)..Agar banyak manfaat bagi pengguna Tokopedia nya..dan setelah ini akan say beri 5 bintang..jika sudah di ubah metode pembayaran nya,1,Negatif
2023-05-17 17:17:36,Siti Aisyah,"Gilakk skrg tokped makin banyak biaya2an kl mau checkout, mending marketplace sebelah cuma ada biaya layanan doang seribu, lah ini tokped biaya jasa 2rb, biaya layanan seribu, jd 3rb buat biaya2an doang. Auto move ke marketplace sebelah dah gw 😂",1,Negatif
2023-05-17 13:48:45,Yulia Novitasari,"Baru install. Pertama kali transaksi. Katanya diskon 30rb. Udah checkout, bayar ke alfamart, tau² dibatalkan sistem katanya ada pelanggaran. Rugi bayar biaya layanan + alfamart 5000 sendiri. Transaksi pertama udah bikin emosi. Tanya tokopedia care juga responnya lama ngga kaya marketplace sebelah.",1,Negatif
2023-05-17 12:40:31,Febrian Perwirasakti,"jika ada masalah pada bagian pengiriman, responya pambat malah ga ada respon yang nyata di lakukan CS nya. tidak ada solusi yang cepat dan baik.",1,Negatif
2023-05-17 12:08:23,paat msutho,"Dulu hampir tiap hari belanja disini, banyak vocer ongkir instant nya, tp makin lama makin mengecewakan, pelit vocer ongkir, biaya tambahan makin mahal, ongkir juga mahal, jadi males skrg blnja dsni",1,Negatif
2023-05-17 11:47:48,Siswanto PGMD,tokopedia selangkah lebih maju dan cepat dalam proses maupun menanggapi kendala transaksi...lebih banyak pelapak...belanja nyaman simpel gak ribet...suksessss tokopedia,5,Positif
2023-05-17 11:16:29,Naufal Alfarisi,"Perbaikin sistem nya, sama pengetahuan CFS tentang masalah bener"" BAD sih, Kecewa sama 4 CFS gak ada satupun yg bisa bikin masalah saya bener"" Clear, Semuanya cuman Modal Copas syarat ketentuan yg udh saya baca puluhan kali dan ujung nya Solusi nya NOL BESAR, tq tokopedia",1,Negatif
2023-05-17 10:54:22,Samsul riyadi,"Pengirimannya lama banget, awalnyasih oke tapi makin kesini makin gk oke, pengirimannya lambat kyk siput, gkbantu komplen juga ke kurirnya..",1,Negatif
2023-05-17 00:59:55,Adul Game,"Aplikasinya bagus lancar sangat mudah mencari produk,Tapi kekurangannya: 1. kupon atau vocher/kuota gratis ongkir, diskon,di batasi tidak bisa di pakai semua toko. 2. Kupon atau Vocher/kuota nya hanya bisa pilih salah 1 saja, dan 1 toko 1 vocher tidak bisa di gabungkan. 3. Vocher/kuota nya per transaksi toko, bukan cekout. 4. COD terbatas. Jadi ribet kalau ingin gratis ongkir.",2,Negatif
2023-05-16 21:48:27,denBagus_ Yasmin,"Saya lupa bayar beberapa barang di salah satu toko, tapi saya bingung ketika ingin membelinya lagi, karena daftar barang barang yang sudah saya pilih tersebut tidak ada di riwayat transaksi maupun di keranjang.",1,Negatif
2023-05-16 20:11:39,Gafar kusuma Muchtar,"Knapa sekarang harus ada biaya layanan, biaya aplilasi? Dan juga gratis ongkir tidak sepenuhnya, makin lama makin pelit nih aplikasi, saya udah hampir ratusan bahkan ribuan belanja ditokped untuk sekarang tokped mengecewakan",1,Negatif
2023-05-16 19:26:39,Dewi F,"Percuma dapat kupon cashback tapi kagak gratis ongkirrrrrrrr,,hadehhh,gimana pada mau beliiiii,tambah sepiiii dahh Dulu mah enak gratis ongkir dan dapat kupon cashback dll,sekarang udah ngga pernah belanja di ijo,semenjak sistem berubah",1,Negatif
2023-05-16 19:07:39,Putri Utami,"tokpet knp si kamu untuk rincian biaya pelayanan dan jasa aplikasinya ambigu, cmn di tokped doang kena adm sampe 5rb biaya pelayanan 3000 + 2000 ini juga yg 2000 ngga tertera jelas biaya apa? masuk di biaya pelayanan atau biaya jasa aplikasi, trs biaya jasa aplikasinya 2000 wow bgt. klo kamu ngga berbenah sory ya sepertinya yg gunain aplikasi kamu bakalan berpindah ke lain hati.",1,Negatif
2023-05-16 18:52:57,Resta Gasta,"awalnya belanja murah, banyak promo, tidak ada embel² biaya layanan dan jasa aplikasi (memberatkan). lama² tidak menyenangkan, akun saya sudah hapir platinum. kalo jadi seperti ini sy pasti akan tinggalkan tokped, Terimakasih.",2,Negatif
2023-05-16 18:52:01,Risty Wulandari L,"Ini aneh banget sih gunanya kupon diskon buat apa ya kalo di pake gak bisa, saya mau beli pulsa liat ada diskon lumayan dong dipake ,saya udah top up sesuai total harga terakhir yg sudah di diskon pas saya bayar berhasil tuh berapa detik kemudian transaksi dibatalkan otomatis ,saya coba sekali lagi kupon masih ada saya coba lagi dong e ternyata sama aja transaksi dibatalin , kalo gak niat ngasih diskon ngapain coba ditampilin , pas pesen mah bisa giliran udah dibayar batal sendiri payah",1,Negatif
2023-05-16 17:08:17,Den's Faris,"Udah 3 tahun pke tokped, aplikasi olshop pertama dan sampe sekarang masih pake ini,ngga berat kaya aplikasi sebelah, nyaman bgt buat blanja, seller juga sejauh ini terpercaya, bnyak free ongkir,bnyak promo,sukses terus buat tokped",5,Positif
2023-05-16 09:40:21,Tony Sianipar,"Kualitasnya agak menurun dipengiriman, mungkin harus yg COD an kali, kalau lama prosesnya, tinggal kita tdk terima saja, dan biaya tambahan disana sini...",3,Netral
2023-05-16 09:35:26,Yusuf Indo,Sebagai member gold saya sangat kecewa ketika membeli tv di Polytron official store melalui Tokopedia bahwa ternyata tv yg dikirimkan dalam keadaan mati total kemudian saya komplain dari tanggal 8 mei 2023 meminta penggantian barang hingga saat ini belum juga ada realisasi padahal saya sudah mengirim bukti berupa foto dan video bahwasanya tv yg dikirimkan kepada saya mati total jika Tokopedia tidak peduli kpd pembeli apakah saya harus UNINSTALL TOKOPEDIA untuk selamanya,1,Negatif
2023-05-16 09:34:12,Ajat Sudrajat,"Sekarang voucher gratis ongkir tidak bisa d gabung dengan voucher cashback, kecewa sekali tidak bisa hemat, pas chekout juga kena biaya jasa aplikasi yg sekarang 2000 rupiah sekali chekout, semenjak kerjasama sama dengan GO-JEK, Tokopedia malah semakin mahal karna biaya biaya aplikasi dsb, alhasil banyak yg pindah belanja ke aplikasi yg lebih hemat",1,Negatif
2023-05-16 09:10:27,Bima Subrata,"Aplikasi racun dunia,harus kuat mental kalau tidak dompet bolong,semua kebutuhan barang dan lainnya ada diaplikasi,sayang ongkirnya lagi gila2an harganya naik banget sekarang.",5,Positif
2023-05-16 07:36:59,aziz affandi,"Aplikasi gagal! belanja pake ada kurir rekomendasi gabisa diganti bilang kurir sudah nerapkan standar tokopedia disuruh tenang nyatanya barang ga nyampe"" dari estimasi telat terus. Kurir rekomendasi barang dilempar"" dari ekspedisi 1 ke yang lainnya. Dilogikan aja, dari ID Expres lanjut dilempar ke JNE jadi lebih lambat kan? Bukan fokus di 1 ekspedisi. Gayanya pake kurir rekomendasi biar keliatan expert malah zonk. Biaya layanan dan biaya jasa jadi 3.000 lebih mahal dari online shop manapun.",1,Negatif
2023-05-16 05:33:53,mikoto rifky,"Tokped aneh dan jelek banget. Dikirim pake kurir Sicepat tapi ditengah proses kirim malah berubah jadi JNE dan JNE jelek banget, sering telat, lama banget kirimnya. Sudah sering komplain sama cs tokped tapi tetep aja terjadi kaya gitu",1,Negatif
2023-05-15 23:22:09,Keylla Kekeyy,"Mau melihat ulasan aja susah banget. Udah 1 bulan engga bisa lihat ulasan. Mau belanja pakai Tokopedia, tapi setiap mau lihat ulasan ada keterangan ADA GANGGUAN DIRUMAH TOPED, KAMI AKAN BERESKAN SECEPATNYA. Kenyataannya udah lebih dari satu bulan belum ada perbaikan.",1,Negatif
2023-05-15 22:35:47,Mully Mlyblues,"Untuk apa ada pengiriman pake PLUS tapi aktual nya lambatttt jg,mana prioritasnya MENGECEWAKAN.... dan sekarang setiap belanja di kenakan biaya aplikasi, waduh masih kurang juga ya Tokopedia...hati2 ntar beralih ke toko sebelah.... gratis pula ongkir, pengiriman cepat dan tanpa biaya tambahan... ampun",1,Negatif
2023-05-15 20:35:28,Moh Iskandar,Ada notifikasi dari tokopedia bs digunakan gopay later cicil. Tp pas mau byar pake gopay later cicil ga bs digunakan. Apa hapus aja kali ya aplikasi tokopedia dan pindah ke e-commerce lain.,1,Negatif
2023-05-15 19:39:03,Evita Dwi kurniati XII.OTKP.2,"aplikasinya oke, tapi sayang bgt kenapa kalo mau liat ulasan pasti selalu gabisa. download gagal terus padahal udh pake wifi/data masih aja ky gitu, jadi males",1,Negatif
2023-05-15 15:54:10,Soeryanto Azwar,"aplikasi ini mulai saya membeli gadget BB hahaha,.pada saat 2012 klo g salah,dn skrng semakin baik,klo masalah gratis ongkir memang minus,tp overall saya suka banget tokped. buat yg cari gratis ongkir,jangn pake ini , pake yg apk oren aja,,yg kdang g sesuai barang dn lebay...saya tetap percya toped sebgai apk blnja online",5,Positif
2023-05-15 14:51:59,Ewi Hamzah,Dulu cintaa bgt sama aplikasi belanja 1 ini.. tapi untuk sekarang udah males belanja disini.. semakin kesini makin banyak biaya ini itu.. bebas ongkir juga udah ngga seperti dulu.. maaf saya seperti nya akan pindah ke aplikasi oren .,1,Negatif
2023-05-15 12:58:02,andra andre77,"Sedikit masukan saja,, kalau bisa untuk pengembalian dana gopaylater cicil tidak harus menunggu setiap bulan untuk waktu pembayarannya, masak kalah sama si oren, jadi kalau ada dana lebih bisa kita bayar sesuka waktu sesuai dengan jumlah tagihan perbulannya, bukan harus nunggu setiap bulan baru bisa dibayar.. Mohon untuk dibenahi",2,Negatif
2023-05-15 11:39:47,Eman Nurohman,"Tokopedia gak jelas, email dan sandi tokopedia udah betul tapi gak bisa login, pas login pake no ponsel malah muncul tulisan no anda tidak terdaftar di whatsap ?! Kan tolol",1,Negatif
2023-05-15 10:04:11,Ceni Anggraeni,"SHOPEE we are coming!?! Apakah ini saatnya migrasi e-commerce? Kebayang 100 kali transaksi dalam sebulan total biaya jasa aplikasi berarti 200rb? Padahal belum lama ini baru ada tambahan biaya layanan Rp. 1000 sekarang udah naik jadi 2.000 aja? Pertimbangkan kembali masalah ini, bagi sebagian kalangan yang biasa belanja kebutuhan sehari hari di tokoepdia ini lumayan menguras anggaran Terimakasih",1,Negatif
2023-05-15 02:01:07,KingdomOfGameFun KOGF,Ada biaya jasa aplikasi dan naik pula duaribu. Gratis ongkir tidak bisa dipakai bersamaan dengan cashback. Makin mundur,1,Negatif
2023-05-14 23:33:57,Ansori Yahya,"Yang awalnya tak jadiin olshop andalan tiap belanja, skrg malah jdi bnyk biaya tmbhn ini itu. .sdh gtu skrg sdh nggak bsa gabung 2 voucher dlm 1 transaksi, Lama² bkl beralih pelangganmu ke si Oren smua kalo bgtu trs cara bisnismu",1,Negatif
2023-05-14 22:48:12,Windi Winasti Wijono,"Akun cuma 1 tp sesudah melakukan transaksi terbatalkan karena tidak memenuhi S&K Tokopedia poin L nomor 6: ""Tokopedia berwenang melakukan pembatalan transaksi Kartu Kredit apabila terdapat indikasi pelanggaran Syarat dan Ketentuan Tokopedia.""dan M nomor 9""Tokopedia berhak membatalkan transaksi,melakukan pembatasan metode pembayaran serta hal-hal lainnya jika ditemukan adanya manipulasi,maupun indikasi kecurangan/pelanggaran.Bilang aja tokopedia ga rela ngasih promo Pindah ke tetangga sebelah aja",1,Negatif
2023-05-14 16:59:06,Nevil Burn,"Kenapa tokopedia masih menggunakan jasa sicepet dalam gratis ongkir. Sementara si cepat sudah tidak sperti dulu, dan barang yg di kirim selalu di teruskan ke patner karena tidak adanya kurir. Dan ini makan waktu sampe belasan hari, jadi untuk sementara sy selaku buyer tetap di toped, instal dan beralih ke apk lain dulu. Sy rasa semua orang pasti mencari kenyamanan.",1,Negatif
2023-05-14 16:49:56,Nurul Fatih,Sekarang ada biaya layanan dan biaya aplikasi... Jadi jarang belanja Padahal udah member gold lagi ngejar platinum... Semenjak ada biaya tambahan jadi males ngejar platinum nya... Mudah²an Tokped bisa kaya dulu lagi,3,Netral
2023-05-14 14:48:48,Jie Lim,"Dari pihak tokopedia sdh tdk jujur klo gak sanggup memberikan kupon jgn ada kuponnya, kupon diberikan stlh belanja cashback gak gak ada dgn alasan pelanggaran, itu hny modus dari pihak tokopedia saja..👎👎👎👎👎",1,Negatif
2023-05-14 09:20:10,Toyo Suhartoyo,"kok sekarang ada biaya jasa dan bisa layanan, dulu ga ada, belum lagi asuransi. belum lagi bebas ongkir kok tidak bisa memilih jasa pengiriman, malah jasa pengiriman yang mahal sampai 75k baru di potong voucher bebas ongkir. itu sih nama nya diskon bukan bebas ongkir. keluhan kenapa di oper ke tokped care? penggabungan voucher juga sudah tidak bisa. sudah lama pakai tokped kok malah mundur. banyak aplikasi lama mengalami kemunduran. semoga di perbaiki 🙏",2,Negatif
2023-05-14 07:02:48,Din AbdlQdrZylani,"Bingung, knp ada biaya layanan jg ada biaya aplikasi? Kyk rumah kontrakan aja ada biaya2 macem2. Pdhal kan tokopedia aplikasi punya sendiri. Makin lama makin jelek aja. Mnding ke tokopaedi aja klo gitu",2,Negatif
2023-05-14 01:46:24,cmr 99,"Utk pembatalan pesanan, alasan toko tutup jangan disatukan dengan alasan pesanan kosong /tidak ada, karena toko tutup dengan barang / pesanan tidak ada itu 2 hal yg berbeda, karena toko bisa klaim klo toko sedang tutup, pdhl sebenarnya di toko barang memang TIDAK ADA",3,Netral
2023-05-14 01:42:17,Arip Ruhimat,"Ya Tuhan. Kurir Rekomendasi bikin emosi dan pengiriman jadi lama karena lempar bola gonta-ganti Kurir. Khawatir Kurir jadi kesurupan, terus teriak-teriak, terus lompat-lompat, terus jungkir balik, terus menyebrang lautan. Akhirnya paket pesanan nyasar ke sebrang lautan dan jadi tambah lama sampai ke tujuan.",4,Netral
2023-05-13 22:40:57,Putraa,"pertahankan terus aplikasi 👍🏻👍🏻 dan kalo bisa tolong jangan sampai ada fitur video² gitu, soalnya saya males banget aplikasi belanja tapi malah kek tiktok. kek aplikasi toko online di sebelah. server ga stabil, aplikasi delay, pake aplikasi² video gajelas",5,Positif
2023-05-13 21:52:41,Jauhar Hasby,Kecewa banget biaya pelayanan+biaya aplikasi makin MAHAL. Mending ke aplikasi sebelah yg masih murah biaya penanganan & promonya bisa digabung dg promo lain. Makin kesini makin👎,1,Negatif
2023-05-13 21:35:46,Ubey D,"melebihi estimasi dan barang belum sampai di lacak pun tidak ada update sampai mana. tidak ada solusi. tanya CS tokped suruh tanya ke ekspedisi, tanya CS ekspedisi suruh tanya ke CS tokped. jawabannya template kayak ngomong ama benda mati",1,Negatif
2023-05-13 20:08:41,Nurdin Lasdiwijaya,"Pertama instal buka, apa yg di cari hasil oke Tapi setelah di minta login dgn akun, hasil pencarian tidak sesuai dengan yang di minta Malah menyuguhkan barang2 yg sangat mahal, padahal apa yg sy ketik di kolom pencarian katanya sudah umum, terkejut liat hasil pencarian yg seperti itu, mo untung bolehlah, tapi jgnlah seperti itu, hanya barang2 yg mahal yg di tampilkan, sudah pake filter sama aja",2,Negatif
2023-05-13 17:27:41,Kurdii 18,Tolong dong bantu perubahan no telepon saya yang udah mati udah berulang kali percobaan ganti nomor telepon sampai ke email tapi masih belum keluar hasilnya Tokopedia tolong keragaman dan bantuannya yah🙏,4,Netral
2023-05-13 17:19:43,Jimmy Chow,gratis ongkirnya sangat tidak mendukung yang beda pulau. pengiriman dengan gratis ongkir bisa sampai 2 Minggu barilu diterima. kadang butuh yang cepat akhirnya ke toko orange free ongkirnya tetap pakai expedisi cepat. bukan yang halu halu,1,Negatif
2023-05-13 16:57:28,Hadzami Raisha Latifa,"Di tokopedia semua barang nya bagus dan kadang ada diskon juga meskipun klo mau masuk ke keranjang, wishlist, dan transaksi kadang lemot aja gitu tapi ini dah bagus kok ya kadang jg barang tidak sesuai pesanan minta uang kembali ke tokonya gak bisa jadi sama Tokopedianya untung aja uang nya kembali lg ok segitu dlu semoga ada perbaikan dari tokonya ini jg dah mantep kok!😃😃😃👍🏼👍🏼👍🏼😄😄😄🙏🏼🙏🏼🙏🏼",5,Positif
2023-05-13 12:26:48,Ade Yovana Sari,"Gratis ongkir sangat tidak sesuai, biaya tambah banyak, pengiriman sangat sangat lama. Percuma bayar lebih pake pengiriman reguler, mending pake kargo. Sudah bbrp kali produk jadi tidak bisa digunakan sesuai rencana karena telatnya pengiriman. Trims toped.",1,Negatif
2023-05-13 11:25:27,Hobi Jalan,"Satu bintang buat ini, ksh cashback dianulir terus,, hny modus buat menarik org belanja saja. Sdh bnyk biaya2 tambahan lain klo belanja disini.",1,Negatif
2023-05-13 11:20:10,aza delon,Sebagai pelanggan lama.. Mikir mikir lagi buat belanja disini. Payah pelayanan dan penanganannya... Malah sekarang ada tambahan biaya tiap trx. Yah siap siap nyusul kyak to online yang lain,1,Negatif
2023-05-13 10:01:35,Machdy Alhabsyi,"Berikan kemudahan untuk menggunakan aplikasi belanja Online,saya sdh lama mengunakan Aplikasi ini hanya persoalannya ganti perangkat saja susah bahkan dipersulit untulk masuk ,Pertanyaan nya apa Tokopedia tidak punya data itu yg pertama saya gunakan? Dan ini saya coba sdh berkali2, tdk berhasil.Untuk yg mau masuk hendaknya berhati2 .Hanya mengingatkan saja.",1,Negatif
2023-05-13 06:16:56,Sinbi House,"Lama2 kesel belanja di toped,pengiriman lama,selernya lemot2 responnya,ada biaya aplikasi lagi 2000 perak lumayan mahal,hadeuh,tp layanan tambah buruk,jd males belanja di sini,pdhal dulu sy paling suka belanja di aplikasi toped",1,Negatif
2023-05-13 02:24:14,Hikmah nurseha,"Ribet bener upload gambar via handphone, gak bisa2... keterangannya "" Download sedang di proses truz "" ending nya gak bisa,,, jd susah bener, udah komplain ke cs gak ada solusi... gmn tuh system toped sekarang, ko untuk upload gambar gak kebuka jg file nya ??? Masa harus upload via laptop, gak efektif bgt ! Udah gt biaya app kena 2rb, promo dan ongkir jg gak bisa digabungin... makin pelit aja toped, customer kecewa !",1,Negatif
2023-05-12 23:37:29,Om Jack,"Kebijakannya sangat merugikan pembeli, Agak rugi belanja disini, ongkos kirimnya mahal, saya beli barang, yang datang rusak, saya kembalikan, tapi uang ongkos kirim + biaya jasa app tidak kembali, kecewa sekali saya, mending di aplikasi lain saja",1,Negatif
2023-05-12 20:24:44,Nyoman Surya,Aplikasi nya kebanyakan biaya tambahan malah jatuh nya jadi lebih mahal mending pindah belanja di aplikasi sebelah dan semenjak ada fitur kurir rekomendasi bukan nya tambah cpt sampe malah yg ada tambah muter2 barang pindah dr kurir ekspedisi satu ke ekspedisi lainnnya gak terkirim kirim. Apalagi klo udah jatuh ke tangan ekspedisi SICEPAT yg ada tambah lama pengirimannnya 👎👎👎👎👎. Jgn skali2 coba pake layanan KURIR REKOMENDASI TOKOPEDIA klo gak mau barang kagak jelas keberadaannya 👎👎👎👎👎,1,Negatif
2023-05-12 20:09:57,Candra Setiawan,"Makin kesini..tokopedia tidak memberikan pelayanan yang optimal, muncul biaya layanan + biaya jasa aplikasi... makin mahal aja lama2.. Coba pikirkan!! brapa juta masyarakat indonesia memakai tokped x (biaya layanan + biaya jasa aplikasi) x brapa transaksi dalam 1 hari. ??? Biaya jasa aplikasi menurut aku sangat mahal.",1,Negatif
2023-05-12 20:05:53,Asri Rahayu,"Pengiriman tidak profesional sama sekali,,, pilih kurir sameday percuma sampainya juga 2 hari,, bahkan lebih. Niat mau cepat malah jadi tersendat. Mengecewakan",1,Negatif
2023-05-12 15:26:39,Andhi Kemoy,sekarang jadi gak bisa bikin lapak baru... setiap mau bikin lapak selalu loading tiap mau upload foto.. dan berakhir dengan kalimat sedang ada gangguan.. ada yg mengalami hal yg sama?,3,Netral
2023-05-12 14:29:33,Diva Farah Lumaya Sabina,"Saat checkout barang, total keseluruhan belanja bukannya langsung diliatin semuanya malah harus liat Invoice dulu, kesan pertama memakai Tokopedia jadi jelek. Apalagi ditambah dengan kenaikan Biaya Layanan Aplikasi, duh. Juga sekarang tidak bisa menggabungkan 2 Voucher.",3,Netral
2023-05-12 14:28:26,Adji Saroso,"Tgl 7 Order, tgl 10 baru di pickup kurir,tgl 11 di Surabaya, tgl 12 jam 5 Subuh baru di Sidoarjo, kemungkinan sampai di Bandung tgl 15, kalau memang gratis ongkir jadi kendala di pihak kurir, ya di Tiadakan aja, pembeli suruh bayar ongkir juga mau kok,yg penting barang bisa secepatnya di terima...baru pertama kali transaksi di TOKPED, sudah di beri kesan yg buruk oleh penjual, kurir juga TOKPED sebagai wadah e-commerce,",1,Negatif
2023-05-12 14:20:15,m ari s,Sudah akun gold menuju level selanjutnya harus pindah haluan ke toko Oren karena lebih menarik di sebelah. Semoga bisa bersaing lebih menarik lagi. Di Tokopedia jika cod sekarang selisih 2000 sama data di Kurir nya. Di toko Oren sama persis Antara aplikasi dan di kurir.,3,Netral
2023-05-12 12:31:04,Panguji Raja,"Parah banget sistem tokopedia. Tidak mendengar keluhan konsumen dan lebih pro kepada penjual. Padahal disini posisi penjual yang salah dan sudah terdapat bukti chat yang jelas. Diajukan pembatalan malah harus tetap menunggu lewat batas pengiriman, kalo di shopee disitu dibatalkan maksimal 2x24 jam setelah diajukan bukan menunggu batas pengiriman. Aneh.",1,Negatif
2023-05-12 11:40:42,Rizwan FIRZA,Saya pengguna setia tokped. Tp karna ada baiaya aplikasi sy akan beralih ke yg lain saja. Terlebih biaya aplikasinya muncul saat proses pembayaran. Sedikit menipu,1,Negatif
2023-05-12 11:37:22,purchasing xg,"Sekarang ini terlalu banyak biaya tambahan. Biaya aplikasi lah, biaya layanan. Padahal sebelum nya tidak ada biaya tersebut. Sebelum biaya tersebut semua transaksi pembelian online ku melalui tokopedia ini. Sekarang ini mulai beralih ke aplika lain. Yang tidak banyak biaya tambahannya.",3,Netral
2023-05-12 11:19:32,Tjong Hong Ciang,"Belanja di toped MAHAL, Si orange lebih murah dengan nama toko & barang yg sama si orange lebih murah, sebaiknya toped investigasi membandingkan harga barang dgn toko yg sama dengan si orange. Ditambah biaya Rp. 3000 jadi makin mahal. Skrg prioritas belanja ke si orange. Selamat tinggal si ijo",1,Negatif
2023-05-12 10:21:42,T J,"Sebagai seller, merasa di permainkan oleh buyer dengan mengajukan retur seenaknya dengan gampangnya disetujui oleh admin tokopedia sendiri, entah itu bot/ai/orang. Sudah menunjukan bukti² barang yang kita jual sudah sesuai deskripsi, tanpa pertimbangan apapun di setujui untuk retur, sangat merugikan seller yang harus menanggung kerugian waktu, biaya, point di kurangin, biaya penalti, percuma biaya mercant naik, kualitas tidak di tingkatkan, luar biasa 👏",1,Negatif
2023-05-12 08:33:34,Suratinah T1n,"Kecewa berat saya sama tokopedia yg sekrng. Mulai dri uang asuransi yg tidak kunjung dicairkan pdhl barang sdh dikembalikan, kemudian saya mencairkan dana penjualan jga katanya udh berhasil tpi sampai sekrng masih blm masuk ke rekening saya. Pelayanan macam apa ini. Apakah skrng di tokopdia banyak oknum"" yg mengambil uang penjual maupun pembeli",1,Negatif
2023-05-11 18:23:33,Wiwi Winarti,Apaan sih... Ada biaya layanan sama biaya app ..... Kenapa kita yang tanggung.... Itu kan udah termasuk sistem kan .... Kecewa bangetttt,1,Negatif
2023-05-11 15:53:35,WR. Widyaksana,"Seharusnya ada fitur penilaian ⭐⭐⭐⭐⭐ ada dari 3 aspek... 1. Dari penjual, 2. Dari jasa ekspedisi, 3. Dari layanan Tokopedia nya, Semoga bisa segera dilengkapi fiturnya",3,Netral
2023-05-11 15:08:38,Ujang Aris munandar,"Min ini kenapa ya pembayaran gopaylater nggk bisa di gunakan, padahal sebelumnya bisa, bayar belum pernah telat di Tokopedia nya. Suruh nunggu 30hari, tapi masih sama aja nggk bisa",3,Netral
2023-05-11 14:24:50,Muhammad Iqbal,"Biaya layanan skrg udh Rp. 3.000 Udh ga murah lagi,mending belanja balik ke toko klontong lg aja.. anteraja tolong d evaluasi,pengiriman ga pernah bener,.itu ga gratis loh,seller yg bayar biaya kirimnya",2,Negatif
2023-05-11 13:14:01,Anto Rohman,"Untuk kali ini cukup bintang 2 saja, - fitur COD yg selalu tidak bisa lagi d gunakan disemua tempat, - biaya layanan aplikasi yg naik, - kebijakan potongan gratis ongkir pembelian min Rp20K yg hanya bisa digunakan dalam kota/wilayah dr pihak pembeli. Semoga ada perbaikan yg baik!",2,Negatif
2023-05-11 12:16:51,Pius Agustus Pradipta,"Sudah pakai asuransi, tapi pas pengembalian barang ongkirnya tetap bayar sendiri. Free ongkir gak bisa digabung sama promo lain.",1,Negatif
2023-05-11 12:09:08,life hack & idea,Tokopedia itu Racun.. Seperti Lintah penghisap darah... Tanda2 da mau bangkrut skr bnyak biaya yg dibebankan ke pembeli + penjual. Bayangkan biaya yg dibebankan ke pembeli 1. Asuransi yg diwajibkan 2. Biaya layanan 3. Biaya jasa aplikasi 4. Biaya penanganan Biaya yang dibebankan ke penjual 1. Gratis ongkir 4% (dihitung dari harga jual produk) 2. Biaya admin 4.5% (dihitung dari harga jual produk) Mau jadi seller ataupun buyer rugi bandaaarrrr.. Blm lagi freeong ga bs gabung vc. Auto cabuttla,1,Negatif
